,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.705087542534,0.00248411297798,-1.09329124166,-1.08067387653,identity,1,"(10,)",lbfgs,"{'alpha': 1, 'activation': 'identity', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",57,-1.09488064867,-1.08011774754,-1.08717316056,-1.08135303119,-1.09268869776,-1.08083702555,-1.0907084449,-1.0810733016,-1.09898614023,-1.08010418126,-1.09115487158,-1.08102461875,-1.10202917912,-1.07974774174,-1.08872512691,-1.08113336461,0.168204636825,0.000464191367443,0.00475730410707,0.000556003173251
1,3.00620931387,0.00183176994324,-1.09203465166,-1.08190136307,identity,1,"(10,)",sgd,"{'alpha': 1, 'activation': 'identity', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",39,-1.09340222325,-1.08114835649,-1.08847906939,-1.08253042375,-1.09349125101,-1.08222998813,-1.08857365316,-1.08246939484,-1.09458706051,-1.08147476597,-1.09019737879,-1.08226058585,-1.0982661882,-1.08100119438,-1.08928555043,-1.08209619514,0.318473479436,0.000224723170445,0.00325649025345,0.000564876101391
2,2.18697297573,0.00182250142097,-1.09215963328,-1.0811632545,identity,1,"(10,)",adam,"{'alpha': 1, 'activation': 'identity', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",43,-1.09341904722,-1.08057026715,-1.08613756835,-1.08188609574,-1.09268649067,-1.08135805226,-1.08887995323,-1.08170564873,-1.09718165265,-1.08049700808,-1.08998232583,-1.08135251341,-1.09997854029,-1.08027317802,-1.08902671564,-1.08166327263,0.388604044093,0.000105375107802,0.00432591615302,0.000583976520645
3,0.588631600142,0.0024146437645,-1.0933312551,-1.08067301288,identity,1,"(30,)",lbfgs,"{'alpha': 1, 'activation': 'identity', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",59,-1.09498018323,-1.08011740263,-1.08736327649,-1.08135141858,-1.09243825473,-1.08083742554,-1.09097166401,-1.08107206341,-1.09887315366,-1.08010385494,-1.09098758716,-1.08102428234,-1.10225315853,-1.07974705565,-1.08879892379,-1.08113059992,0.114256613297,0.000175508900269,0.00475541414027,0.000555576677773
4,3.99557954073,0.00217196345329,-1.09239603334,-1.08106125133,identity,1,"(30,)",sgd,"{'alpha': 1, 'activation': 'identity', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",47,-1.09376735816,-1.08053108905,-1.08702072162,-1.08171052838,-1.09199925852,-1.08123753989,-1.08912173508,-1.08153046008,-1.09688728013,-1.08052617954,-1.0917715066,-1.08134180754,-1.10013529407,-1.08012173299,-1.0884806488,-1.08149067317,0.0314440071453,0.000215838004891,0.00414351033127,0.000546120257691
5,2.92076903582,0.0021912753582,-1.09220233902,-1.08129596698,identity,1,"(30,)",adam,"{'alpha': 1, 'activation': 'identity', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",45,-1.09345322736,-1.08080997355,-1.08774251037,-1.08200539592,-1.09126006714,-1.08150011474,-1.08953099183,-1.08179104718,-1.09712645817,-1.08061445289,-1.09098063626,-1.08159205209,-1.09913338758,-1.08044735928,-1.08840554504,-1.08160734016,0.440244484236,0.000232698134385,0.00383373481931,0.0005472060712
6,1.23394408822,0.00396078824997,-1.09330390742,-1.08067616316,identity,1,"(100,)",lbfgs,"{'alpha': 1, 'activation': 'identity', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",58,-1.09481542632,-1.08012243988,-1.08730637267,-1.08135492947,-1.09265280588,-1.08083890111,-1.09066801252,-1.0810780939,-1.09903356553,-1.08010726827,-1.0911273804,-1.08102514515,-1.10208873029,-1.07975076348,-1.08875550945,-1.081131764,0.174425547462,0.00138411090749,0.00475548857798,0.000555059864871
7,7.02472829819,0.00263631343842,-1.09274392014,-1.08083316334,identity,1,"(100,)",sgd,"{'alpha': 1, 'activation': 'identity', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",52,-1.09433898686,-1.0802625725,-1.08630134273,-1.08153598776,-1.09231851329,-1.08104664971,-1.08977512521,-1.08119969909,-1.0991005817,-1.08029054524,-1.09068544827,-1.08117042492,-1.10068218781,-1.07988718791,-1.08876647505,-1.08127223959,0.155892750058,0.000343127990156,0.00469594513543,0.000558491070197
8,3.81690683961,0.00292211771011,-1.09203326287,-1.08148423844,identity,1,"(100,)",adam,"{'alpha': 1, 'activation': 'identity', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",38,-1.09351500987,-1.08101142195,-1.08649511276,-1.08210988938,-1.09159006502,-1.08148836423,-1.09007636785,-1.08205630342,-1.09680149151,-1.08090774534,-1.09107993032,-1.08174398144,-1.09844001226,-1.08062588425,-1.0882818642,-1.08193031747,0.327194227025,0.000679533530057,0.00380121310681,0.000533600860995
9,0.455097854137,0.00197440385818,-1.09317732956,-1.08067781831,identity,3,"(10,)",lbfgs,"{'alpha': 3, 'activation': 'identity', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",56,-1.0947524868,-1.08012233997,-1.08724627432,-1.08135430253,-1.09248056856,-1.08084335557,-1.0905333274,-1.08107633465,-1.09877147458,-1.08010891246,-1.09099810734,-1.08102612742,-1.10190055508,-1.07975433097,-1.08875206034,-1.08113684292,0.124522392398,0.000189308245962,0.00470005154149,0.000554629437412
10,3.39836490154,0.00179126858711,-1.09023298882,-1.08283923706,identity,3,"(10,)",sgd,"{'alpha': 3, 'activation': 'identity', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",5,-1.09104871334,-1.08231378693,-1.08696714203,-1.08338112055,-1.0898694071,-1.08297235736,-1.08821699015,-1.08328226743,-1.09406496132,-1.08244328564,-1.08925964114,-1.08313288734,-1.09479367094,-1.08207390458,-1.08765329408,-1.08311428666,0.0137816577358,0.000173207874914,0.00270575321498,0.000459364584898
