,INFO_Div,INFO_Date,probs_A,probs_D,probs_H,probs,prob_less_bet,pred,INFO_FTR,INFO_ODD_BET,WIN,WIN_P
3398,I1,2009-10-28,0.187903844313,0.274060157024,0.538035998663,0.538035998663,-0.0366766450148,H,H,1.74,0.74,
3399,E0,2010-10-16,0.27582715124,0.276876091568,0.447296757192,0.447296757192,-0.0114188391382,H,H,2.18,1.18,
3400,I1,2009-11-29,0.479050237601,0.283524589143,0.237425173256,0.479050237601,-0.0614903029392,A,A,1.85,0.85,
3401,E2,2010-11-20,0.317925495117,0.281330326973,0.40074417791,0.40074417791,-0.0247877369835,H,A,2.35,-1.0,-1.0
3402,D1,2017-03-18,0.28038280642,0.274756766474,0.444860427107,0.444860427107,0.000415982662292,H,D,2.25,-1.0,-1.0
3403,SP1,2010-03-21,0.272811145615,0.282232687669,0.444956166716,0.444956166716,-0.026741946492,H,H,2.12,1.12,
3404,E0,2016-05-17,0.178399096535,0.216812933328,0.604787970137,0.604787970137,0.0023783315824,H,H,1.66,0.66,0.67
3405,E0,2013-03-17,0.290256116807,0.286505355536,0.423238527657,0.423238527657,-0.0231900437717,H,H,2.24,1.24,1.26
3406,F1,2016-12-03,0.269847839165,0.293200994302,0.436951166533,0.436951166533,-0.0217644297976,H,H,2.18,1.18,1.21
3407,I1,2012-01-22,0.665342793323,0.214107805587,0.12054940109,0.665342793323,-0.029101651121,A,A,1.44,0.44,
3408,E0,2015-02-10,0.0604909790751,0.146102999618,0.793406021307,0.793406021307,0.012156021307,H,H,1.28,0.28,0.29
3409,F1,2011-01-15,0.296078610493,0.303004937907,0.4009164516,0.4009164516,-0.0106061821453,H,H,2.43,1.43,
3410,I1,2009-11-01,0.575658357362,0.25952221202,0.164819430618,0.575658357362,-0.0532724602484,A,A,1.59,0.59,
3411,SC0,2017-01-28,0.156068213905,0.25776822189,0.586163564205,0.586163564205,-0.0349544482174,H,H,1.61,0.61,0.63
3412,E2,2010-01-19,0.314764521452,0.281100287182,0.404135191366,0.404135191366,-0.0287652415344,H,H,2.31,1.31,
3413,E1,2012-11-03,0.31352237449,0.285068458369,0.401409167141,0.401409167141,-0.0152574995257,H,A,2.4,-1.0,-1.0
3414,F1,2017-02-03,0.49374067846,0.246197759389,0.260061562151,0.49374067846,-0.0353598506401,A,H,1.89,-1.0,-1.0
3415,E2,2016-01-16,0.187786085562,0.233969154478,0.57824475996,0.57824475996,-0.0169933352782,H,D,1.68,-1.0,-1.0
3416,D1,2011-03-12,0.147794839034,0.214592456123,0.637612704844,0.637612704844,-0.0159820663981,H,H,1.53,0.53,
