,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,probs_A,probs_D,probs_H,probs,pred,WIN,WIN_P,INFO_ODD,INFO_ODD_BET,prob_less_bet
36528,2.6,11.8,0.2,11.0,3.0,1.4,0.6,2.0,0.0,0.0,1.0,5.0,14.0,0.0,16.2,4.8,0.2,0.8,0.0,0.6,0.4,2.0,2.67,11.0,0.33,12.67,3.33,1.0,1.0,2.33,0.0,0.0,1.0,4.33,11.67,0.0,18.67,6.67,0.33,0.67,0.0,0.67,0.33,1.67,0.894,2.683,0.447,5.148,2.121,1.14,0.894,1.225,0.0,0.0,0.0,1.871,4.062,0.0,3.962,2.775,0.447,1.095,0.0,0.548,0.548,1.225,1.155,1.732,0.577,3.512,1.528,1.0,1.0,1.528,0.0,0.0,0.0,1.155,3.512,0.0,2.517,1.155,0.577,1.155,0.0,0.577,0.577,1.528,4.6,13.8,0.0,10.2,3.2,1.8,1.0,1.2,0.2,0.6,0.2,4.4,11.6,0.4,14.6,4.2,0.4,0.6,0.2,0.4,0.4,1.6,4.33,13.67,0.0,10.67,3.0,1.67,1.0,1.33,0.33,0.33,0.33,3.67,12.0,0.33,14.67,4.0,0.67,0.67,0.33,0.33,0.33,1.33,0.894,3.564,0.0,4.087,1.483,1.789,0.707,0.447,0.447,0.548,0.447,2.51,4.336,0.548,2.51,1.789,0.548,0.548,0.447,0.548,0.548,0.548,0.577,5.033,0.0,5.508,2.0,1.528,1.0,0.577,0.577,0.577,0.577,3.215,4.583,0.577,3.215,2.0,0.577,0.577,0.577,0.577,0.577,0.577,Caen,3.43,3.1,2.28,2017-01-28,F1,1.0,1.0,D,D,Bastia,3.56,3.13,2.36,3.1,3.13,0.207652763997,0.274026520248,0.518320715755,0.518320715755,H,-1.0,-1.0,0,2.28,0.079724224527
36529,4.2,17.0,0.4,10.2,4.2,2.0,1.4,2.0,0.0,0.4,0.6,7.2,13.4,0.0,15.0,5.0,0.8,0.8,0.4,0.4,0.2,1.2,3.0,16.33,0.67,10.0,3.33,1.67,1.67,2.0,0.0,0.67,0.33,7.67,12.0,0.0,16.0,5.0,1.0,1.33,0.33,0.33,0.33,1.67,2.588,4.359,0.548,2.775,1.483,1.225,1.14,1.0,0.0,0.548,0.548,4.087,3.362,0.0,5.831,2.55,0.447,1.304,0.548,0.548,0.447,1.643,2.0,4.509,0.577,3.606,1.155,1.528,1.155,1.0,0.0,0.577,0.577,5.686,3.606,0.0,8.0,3.464,0.0,1.528,0.577,0.577,0.577,2.082,4.2,11.8,0.2,11.0,5.6,1.6,1.6,1.8,0.2,0.2,0.6,3.6,13.4,0.0,15.8,4.6,0.6,0.8,0.2,0.4,0.4,1.8,4.0,12.67,0.33,12.0,6.0,2.0,1.0,2.33,0.0,0.0,1.0,3.67,13.0,0.0,15.67,5.67,0.67,0.67,0.33,0.33,0.33,2.33,1.304,1.924,0.447,2.739,2.074,0.894,0.894,1.095,0.447,0.447,0.548,1.817,1.517,0.0,3.962,2.608,0.548,0.837,0.447,0.548,0.548,1.483,1.732,1.528,0.577,3.0,2.646,1.0,0.0,0.577,0.0,0.0,0.0,2.082,1.732,0.0,5.508,3.055,0.577,0.577,0.577,0.577,0.577,1.528,Dijon,3.54,3.49,2.07,2017-01-28,F1,3.0,2.0,A,A,Lorient,3.75,3.59,2.09,3.54,3.75,0.240403507828,0.286588336412,0.473008155759,0.473008155759,H,-1.0,-1.0,0,2.07,-0.0100836316802
36530,4.0,14.8,0.0,11.0,4.0,1.6,0.2,0.6,0.2,0.4,0.4,5.4,16.2,0.0,11.4,2.4,0.2,0.0,0.2,0.8,0.0,1.0,4.67,17.0,0.0,13.33,5.33,2.0,0.33,0.67,0.33,0.33,0.33,7.0,15.0,0.0,13.33,3.33,0.33,0.0,0.33,0.67,0.0,1.33,2.0,3.347,0.0,3.808,3.0,1.673,0.447,0.894,0.447,0.548,0.548,2.966,3.564,0.0,4.722,1.949,0.447,0.0,0.447,0.447,0.0,1.0,2.517,2.0,0.0,2.517,3.215,2.0,0.577,1.155,0.577,0.577,0.577,2.646,2.0,0.0,5.508,2.082,0.577,0.0,0.577,0.577,0.0,1.155,5.6,15.8,0.6,11.2,4.2,2.4,0.8,1.8,0.2,0.0,0.8,6.4,11.4,0.0,15.0,5.0,0.2,0.8,0.2,0.0,0.8,1.2,5.67,16.0,0.33,11.67,4.0,1.33,0.33,2.0,0.0,0.0,1.0,5.67,14.0,0.0,12.67,5.0,0.0,1.0,0.0,0.0,1.0,1.33,2.51,1.643,0.894,1.095,0.837,2.191,0.837,0.837,0.447,0.0,0.447,1.817,3.847,0.0,6.745,2.345,0.447,0.447,0.447,0.0,0.447,1.095,2.517,1.732,0.577,1.155,1.0,1.155,0.577,1.0,0.0,0.0,0.0,1.528,2.0,0.0,7.095,2.646,0.0,0.0,0.0,0.0,0.0,1.528,Lille,7.28,4.29,1.47,2017-01-28,F1,2.0,1.0,A,A,Lyon,7.92,4.41,1.49,7.28,7.92,0.259081099869,0.283903666656,0.457015233475,0.457015233475,H,-1.0,-1.0,0,1.47,-0.223256875368
36531,2.0,13.2,0.2,8.4,2.0,2.2,0.6,1.4,0.0,0.8,0.2,4.6,11.8,0.2,13.4,4.8,0.4,0.6,0.2,0.6,0.2,2.2,2.67,14.0,0.33,9.67,2.0,3.0,0.67,2.0,0.0,0.67,0.33,4.33,11.0,0.33,14.0,5.67,0.33,1.0,0.0,0.67,0.33,2.67,1.581,3.347,0.447,2.51,1.414,1.304,0.548,1.517,0.0,0.447,0.447,2.074,3.033,0.447,5.683,2.168,0.548,0.894,0.447,0.548,0.447,1.095,1.528,2.0,0.577,2.082,1.732,1.0,0.577,1.732,0.0,0.577,0.577,2.082,4.0,0.577,7.55,2.517,0.577,1.0,0.0,0.577,0.577,1.155,6.2,13.4,0.4,11.0,3.6,1.8,0.0,2.0,0.0,0.0,1.0,5.0,13.4,0.0,13.6,4.8,0.0,0.8,0.0,0.4,0.6,2.4,6.67,11.67,0.67,9.67,2.67,1.0,0.0,2.33,0.0,0.0,1.0,4.67,11.0,0.0,14.67,5.67,0.0,0.67,0.0,0.33,0.67,2.67,3.834,5.367,0.548,2.236,1.517,1.304,0.0,1.225,0.0,0.0,0.0,2.0,4.615,0.0,2.408,1.643,0.0,0.837,0.0,0.548,0.548,1.673,4.726,3.215,0.577,1.528,1.155,1.0,0.0,1.528,0.0,0.0,0.0,2.309,4.583,0.0,2.517,1.528,0.0,0.577,0.0,0.577,0.577,2.082,Bordeaux,2.91,3.03,2.63,2017-01-28,F1,2.0,0.0,A,D,Nancy,3.0,3.07,2.73,2.91,3.0,0.18915251079,0.247729207038,0.563118282172,0.563118282172,H,-1.0,-1.0,0,2.63,0.18289014529
36532,2.8,14.4,0.2,11.0,2.4,2.4,0.8,1.6,0.4,0.0,0.6,5.6,11.0,0.0,13.4,4.8,0.4,0.8,0.4,0.0,0.6,0.6,1.67,14.67,0.33,9.0,2.33,2.67,1.0,0.67,0.67,0.0,0.33,7.33,11.33,0.0,15.0,4.0,0.67,0.33,0.67,0.0,0.33,0.67,1.789,4.98,0.447,3.317,1.517,0.894,0.837,1.673,0.548,0.0,0.548,2.702,1.225,0.0,2.302,1.924,0.548,0.837,0.548,0.0,0.548,0.548,1.155,4.933,0.577,1.732,1.528,0.577,1.0,1.155,0.577,0.0,0.577,1.528,0.577,0.0,0.0,2.0,0.577,0.577,0.577,0.0,0.577,0.577,3.6,11.2,0.6,9.2,3.0,1.6,0.8,1.0,0.4,0.2,0.4,5.6,14.4,0.0,12.0,3.0,0.2,0.4,0.2,0.4,0.4,1.6,4.0,8.0,0.0,9.0,2.67,1.33,1.0,1.0,0.67,0.0,0.33,6.0,16.0,0.0,12.67,3.33,0.33,0.0,0.33,0.67,0.0,1.33,1.673,5.215,0.894,3.962,1.732,0.894,0.837,0.707,0.548,0.447,0.548,1.14,2.881,0.0,1.225,1.581,0.447,0.548,0.447,0.548,0.548,1.14,2.0,2.646,0.0,5.0,2.309,1.155,1.0,1.0,0.577,0.0,0.577,1.0,1.732,0.0,1.155,2.082,0.577,0.0,0.577,0.577,0.0,1.528,Nantes,3.71,3.11,2.16,2017-01-28,F1,1.0,1.0,D,A,Rennes,4.03,3.15,2.18,3.11,3.15,0.240794882674,0.285567508757,0.47363760857,0.47363760857,H,-1.0,-1.0,0,2.16,0.0106746456065
36545,3.4,14.8,0.0,12.8,5.8,1.8,1.4,2.0,0.0,0.6,0.4,4.6,12.8,0.0,12.6,4.4,0.4,1.0,0.2,0.2,0.6,0.8,4.0,13.0,0.0,13.0,6.33,2.0,1.0,2.0,0.0,0.33,0.67,4.0,13.67,0.0,10.67,3.67,0.33,0.67,0.33,0.0,0.67,1.33,1.673,2.775,0.0,3.421,1.789,0.837,1.14,1.0,0.0,0.548,0.548,1.14,1.924,0.0,4.615,1.817,0.548,1.225,0.447,0.447,0.548,1.095,2.0,1.732,0.0,4.583,2.082,1.0,1.0,1.0,0.0,0.577,0.577,1.0,2.082,0.0,4.726,1.528,0.577,0.577,0.577,0.0,0.577,1.155,3.4,16.8,0.2,13.0,2.6,2.4,0.6,2.0,0.0,0.4,0.6,3.0,11.4,0.0,11.0,5.0,0.2,1.2,0.0,0.4,0.6,0.8,3.0,16.33,0.33,12.67,2.33,2.0,0.33,1.67,0.0,0.33,0.67,2.67,11.67,0.0,10.33,3.67,0.33,1.0,0.0,0.67,0.33,1.0,0.894,3.194,0.447,2.345,1.673,0.894,0.548,1.581,0.0,0.548,0.548,1.225,3.715,0.0,1.732,2.345,0.447,0.837,0.0,0.548,0.548,0.837,1.0,4.163,0.577,2.082,2.082,1.0,0.577,1.528,0.0,0.577,0.577,0.577,5.132,0.0,2.082,2.082,0.577,1.0,0.0,0.577,0.577,1.0,Guingamp,4.01,3.44,1.95,2017-01-29,F1,1.0,3.0,H,H,Nice,4.08,3.5,2.02,1.95,2.02,0.275887182753,0.298411420432,0.425701396814,0.425701396814,H,0.95,1.02,0,1.95,-0.0871191160063
36546,6.4,12.2,0.0,12.6,6.2,1.4,2.6,0.6,0.6,0.4,0.0,6.4,10.2,0.2,10.4,2.4,1.4,0.4,0.6,0.4,0.0,1.2,6.33,11.33,0.0,13.0,6.33,0.67,3.0,0.67,0.67,0.33,0.0,8.67,8.33,0.33,9.67,2.33,2.0,0.33,1.0,0.0,0.0,2.0,2.51,3.271,0.0,2.702,1.789,1.517,1.517,0.548,0.548,0.548,0.0,3.647,3.347,0.447,3.05,0.548,1.14,0.548,0.548,0.548,0.0,1.304,2.517,4.041,0.0,3.606,2.517,0.577,1.732,0.577,0.577,0.577,0.0,2.517,2.309,0.577,2.082,0.577,1.0,0.577,0.0,0.0,0.0,1.0,2.8,9.4,0.0,7.8,1.8,1.6,0.4,3.0,0.0,0.2,0.8,9.0,10.6,0.0,16.8,6.4,0.4,1.2,0.2,0.0,0.8,1.0,2.33,9.33,0.0,7.67,2.33,1.67,0.67,3.0,0.0,0.33,0.67,10.67,12.33,0.0,18.67,7.0,0.67,1.0,0.33,0.0,0.67,1.33,1.924,0.894,0.0,4.817,1.095,0.894,0.894,1.414,0.0,0.447,0.447,3.24,4.037,0.0,4.55,2.302,0.894,0.837,0.447,0.0,0.447,1.0,2.082,1.155,0.0,5.508,1.155,1.155,1.155,1.732,0.0,0.577,0.577,2.082,4.509,0.0,3.512,3.0,1.155,1.0,0.577,0.0,0.577,1.155,Monaco,5.11,3.96,1.65,2017-01-29,F1,1.0,1.0,D,D,Paris SG,5.49,4.23,1.65,3.96,4.23,0.22858447233,0.27429920785,0.49711631982,0.49711631982,H,-1.0,-1.0,0,1.65,-0.108944286241
36547,3.4,11.8,0.6,7.4,2.6,2.0,0.8,1.2,0.2,0.4,0.4,5.4,16.4,0.0,17.0,6.0,0.2,0.4,0.2,0.4,0.4,2.4,3.67,11.0,0.33,7.0,2.0,2.33,0.67,1.67,0.0,0.33,0.67,6.33,14.67,0.0,19.0,7.33,0.33,0.33,0.33,0.33,0.33,2.33,1.517,3.564,0.548,1.949,1.817,1.225,0.837,0.837,0.447,0.548,0.548,1.949,3.507,0.0,4.123,2.739,0.447,0.548,0.447,0.548,0.548,1.517,0.577,4.359,0.577,2.646,1.732,0.577,0.577,0.577,0.0,0.577,0.577,0.577,3.055,0.0,4.359,2.082,0.577,0.577,0.577,0.577,0.577,2.082,4.0,12.0,0.0,10.2,3.2,2.0,1.2,1.2,0.4,0.2,0.4,3.4,12.6,0.0,10.0,3.6,0.8,0.6,0.6,0.0,0.4,1.2,4.67,11.33,0.0,11.67,4.0,2.0,1.33,1.33,0.33,0.33,0.33,4.33,12.0,0.0,10.0,3.67,1.0,0.67,0.67,0.0,0.33,1.33,3.082,4.416,0.0,4.817,2.775,1.414,0.837,1.095,0.548,0.447,0.548,2.191,3.362,0.0,5.0,1.14,0.447,0.894,0.548,0.0,0.548,0.837,2.887,6.028,0.0,4.726,3.606,1.732,0.577,1.528,0.577,0.577,0.577,2.309,4.583,0.0,5.0,1.528,0.0,1.155,0.577,0.0,0.577,0.577,St Etienne,3.46,3.03,2.3,2017-01-29,F1,3.0,0.0,A,A,Toulouse,3.68,3.08,2.33,3.46,3.68,0.249343147572,0.269979628347,0.480677224082,0.480677224082,H,-1.0,-1.0,0,2.3,0.0458946153862
36592,4.4,14.0,0.0,10.4,4.8,2.0,1.0,1.8,0.4,0.2,0.4,4.8,8.6,0.0,14.4,5.8,0.4,0.8,0.4,0.2,0.4,0.8,5.33,16.33,0.0,10.0,4.67,2.33,1.67,1.67,0.67,0.0,0.33,6.33,11.0,0.0,16.67,5.67,0.67,0.33,0.67,0.0,0.33,1.0,2.191,3.937,0.0,2.408,2.049,0.707,1.0,1.643,0.548,0.447,0.548,2.168,4.159,0.0,4.561,2.588,0.548,1.304,0.548,0.447,0.548,0.447,2.309,2.887,0.0,2.646,2.082,0.577,0.577,1.155,0.577,0.0,0.577,0.577,3.606,0.0,2.517,2.082,0.577,0.577,0.577,0.0,0.577,0.0,3.4,11.0,0.2,11.8,4.8,1.0,1.8,1.8,0.2,0.6,0.2,4.2,15.6,0.0,9.8,4.2,0.6,1.0,0.2,0.4,0.4,2.2,4.33,13.0,0.0,11.33,4.67,1.67,1.67,2.33,0.0,0.67,0.33,5.0,14.67,0.0,8.67,4.67,0.33,1.33,0.0,0.33,0.67,1.67,2.702,6.442,0.447,3.962,2.28,1.0,1.789,1.095,0.447,0.548,0.447,1.483,3.209,0.0,2.95,1.483,0.894,0.707,0.447,0.548,0.548,1.095,3.215,4.359,0.0,3.215,1.155,0.577,1.528,0.577,0.0,0.577,0.577,1.0,4.163,0.0,2.517,1.155,0.577,0.577,0.0,0.577,0.577,0.577,Marseille,1.89,3.61,4.12,2017-02-03,F1,0.0,1.0,H,D,Metz,1.93,3.72,4.29,4.12,4.29,0.310598554673,0.303465707858,0.385935737469,0.385935737469,H,3.12,3.29,0,4.12,0.143217290867
36627,2.6,14.4,0.4,9.8,4.2,1.2,0.6,1.8,0.0,0.4,0.6,4.2,12.0,0.0,13.2,4.6,0.4,1.0,0.2,0.2,0.6,1.6,2.67,17.0,0.67,10.0,4.0,1.0,0.67,1.0,0.0,0.67,0.33,3.33,12.67,0.0,12.67,4.67,0.33,0.67,0.33,0.0,0.67,2.0,2.074,4.037,0.548,4.438,2.588,0.837,0.548,1.304,0.0,0.548,0.548,2.864,3.606,0.0,5.63,1.342,0.548,0.707,0.447,0.447,0.548,0.894,2.887,2.646,0.577,3.0,1.0,1.0,0.577,0.0,0.0,0.577,0.577,1.155,2.887,0.0,6.807,1.155,0.577,0.577,0.577,0.0,0.577,1.0,4.4,14.0,0.6,12.8,6.2,2.0,1.4,0.8,0.4,0.2,0.4,6.8,14.8,0.2,13.6,4.4,0.8,0.2,0.6,0.2,0.2,1.8,4.33,13.0,1.0,13.0,5.33,1.33,1.33,0.33,0.33,0.33,0.33,7.67,15.0,0.33,15.33,5.0,0.67,0.33,0.33,0.33,0.33,2.33,3.209,3.536,0.894,3.962,1.789,1.225,1.673,1.304,0.548,0.447,0.548,1.643,2.588,0.447,5.595,3.647,0.837,0.447,0.548,0.447,0.447,1.095,4.509,4.359,1.0,4.359,1.155,0.577,2.309,0.577,0.577,0.577,0.577,1.528,3.606,0.577,6.506,4.359,1.155,0.577,0.577,0.577,0.577,0.577,Rennes,4.26,3.25,1.96,2017-02-04,F1,1.0,1.0,D,D,Bordeaux,4.57,3.28,2.0,3.25,3.28,0.292857115451,0.309137925101,0.398004959448,0.398004959448,H,-1.0,-1.0,0,1.96,-0.112199122185
36628,4.8,13.2,0.0,12.0,4.8,2.2,1.2,1.2,0.6,0.0,0.4,4.8,12.8,0.0,10.0,1.8,0.6,0.2,0.6,0.2,0.2,0.6,4.67,11.33,0.0,13.0,5.33,1.0,1.33,0.67,0.67,0.0,0.33,5.0,16.0,0.0,10.0,1.0,0.67,0.0,0.67,0.33,0.0,0.67,2.775,4.147,0.0,2.828,1.483,2.28,0.837,1.304,0.548,0.0,0.548,1.304,4.55,0.0,3.391,1.304,0.548,0.447,0.548,0.447,0.447,0.894,2.517,4.509,0.0,3.464,1.528,1.0,0.577,1.155,0.577,0.0,0.577,1.0,1.732,0.0,2.646,1.0,0.577,0.0,0.577,0.577,0.0,1.155,4.6,17.0,0.0,10.4,4.6,1.8,1.2,1.4,0.2,0.6,0.2,6.4,12.0,0.0,13.8,4.8,0.6,0.6,0.4,0.4,0.2,1.4,5.33,18.67,0.0,9.67,4.33,2.67,0.67,1.0,0.33,0.33,0.33,6.67,13.67,0.0,14.67,5.0,0.33,0.0,0.33,0.67,0.0,1.67,1.517,2.915,0.0,3.05,1.817,1.483,1.304,1.14,0.447,0.548,0.447,2.51,3.536,0.0,3.114,1.924,0.548,1.342,0.548,0.548,0.447,0.894,1.528,0.577,0.0,3.215,2.309,1.155,1.155,1.0,0.577,0.577,0.577,3.512,2.887,0.0,4.041,1.0,0.577,0.0,0.577,0.577,0.0,0.577,Paris SG,1.32,5.22,9.61,2017-02-04,F1,3.0,1.0,A,D,Dijon,1.34,5.45,10.46,1.32,1.34,0.368927808234,0.295119453082,0.335952738684,0.368927808234,A,0.32,0.34,0,1.32,-0.388647949342
36629,3.8,12.6,0.2,11.8,3.0,1.2,0.8,1.8,0.0,0.2,0.8,5.0,12.8,0.0,16.2,4.8,0.4,0.6,0.0,0.8,0.2,1.8,5.0,11.67,0.33,14.33,4.33,1.33,0.67,1.33,0.0,0.33,0.67,4.67,12.67,0.0,16.0,5.0,0.33,0.33,0.0,1.0,0.0,2.33,3.033,2.608,0.447,5.975,2.121,0.837,0.837,1.304,0.0,0.447,0.447,1.871,3.834,0.0,3.962,2.775,0.548,0.894,0.0,0.447,0.447,1.095,3.606,2.517,0.577,4.726,1.155,1.155,0.577,0.577,0.0,0.577,0.577,0.577,2.082,0.0,5.0,1.732,0.577,0.577,0.0,0.0,0.0,0.577,2.8,16.4,0.4,10.0,3.8,1.2,0.8,1.2,0.2,0.4,0.4,6.6,14.2,0.0,13.4,4.2,0.4,0.4,0.4,0.2,0.4,1.2,3.0,16.67,0.67,10.0,4.0,1.33,0.67,1.67,0.0,0.33,0.67,5.67,13.33,0.0,13.67,4.0,0.0,0.67,0.0,0.33,0.67,0.67,2.49,0.894,0.548,3.391,1.924,0.837,0.447,0.837,0.447,0.548,0.548,2.51,3.564,0.0,2.191,1.483,0.548,0.548,0.548,0.447,0.548,1.095,3.464,1.155,0.577,4.359,2.646,1.155,0.577,0.577,0.0,0.577,0.577,2.887,4.041,0.0,2.309,2.0,0.0,0.577,0.0,0.577,0.577,1.155,Caen,4.02,3.44,1.95,2017-02-04,F1,1.0,0.0,A,D,Guingamp,4.19,3.58,1.97,4.02,4.19,0.211152780322,0.295544659312,0.493302560366,0.493302560366,H,-1.0,-1.0,0,1.95,-0.0195179524543
36630,6.2,10.8,0.0,10.0,4.6,1.0,1.4,3.4,0.0,0.4,0.6,6.2,7.6,0.0,15.0,6.0,0.6,1.8,0.0,0.4,0.6,1.0,5.67,9.0,0.0,9.0,4.0,0.67,0.67,4.0,0.0,0.0,1.0,6.33,7.67,0.0,15.0,6.33,0.33,2.33,0.0,0.0,1.0,1.0,3.421,4.764,0.0,5.244,2.702,0.707,1.342,1.14,0.0,0.548,0.548,4.087,1.817,0.0,4.301,1.0,0.548,0.837,0.0,0.548,0.548,1.0,2.517,3.606,0.0,7.0,3.606,0.577,1.155,1.0,0.0,0.0,0.0,5.774,0.577,0.0,4.583,1.155,0.577,0.577,0.0,0.0,0.0,1.0,3.0,14.8,0.0,13.0,3.6,1.8,1.2,1.6,0.2,0.4,0.4,3.4,13.0,0.2,17.0,5.8,0.8,0.8,0.6,0.0,0.4,0.8,2.67,15.67,0.0,11.67,4.33,1.67,1.0,1.33,0.0,0.67,0.33,3.0,14.0,0.0,17.33,6.0,0.67,0.67,0.67,0.0,0.33,0.67,1.581,3.114,0.0,4.062,1.517,1.095,0.447,1.517,0.447,0.548,0.548,2.074,3.536,0.447,4.0,2.28,0.447,1.095,0.548,0.0,0.548,0.837,1.528,3.786,0.0,4.726,1.528,1.155,0.0,0.577,0.0,0.577,0.577,2.646,3.0,0.0,5.033,2.0,0.577,1.155,0.577,0.0,0.577,0.577,Lorient,4.79,3.63,1.76,2017-02-04,F1,1.0,0.0,A,D,Lille,4.84,3.71,1.82,4.79,4.84,0.198928576042,0.28381757913,0.517253844828,0.517253844828,H,-1.0,-1.0,0,1.76,-0.0509279733536
